title,description,size,availability,price
Стеллаж MS Pro Z 3000х1200х600 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1200х600
",['3000х1200х600'],Есть в наличии,19 070 руб.
Стеллаж Оптима 4000х1250х785 (3 яруса без настила),"
ВхШхГ, мм: 4000х1250х785
Вес, кг: 83
",['4000х1250х785'],Нет в наличии,24 700 руб.
Стеллаж MS Pro Z 3000х1200х800 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1200х800
",['3000х1200х800'],Есть в наличии,17 970 руб.
Стеллаж Оптима 4000х1250х785 (4 яруса без настила),"
ВхШхГ, мм: 4000х1250х785
Вес, кг: 90
",['4000х1250х785'],Нет в наличии,27 070 руб.
Стеллаж MS Pro Z 3000х1200х800 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1200х800
",['3000х1200х800'],Есть в наличии,19 620 руб.
Стеллаж Оптима 4000х1250х785 (5 ярусов без настила),"
ВхШхГ, мм: 4000х1250х785
Вес, кг: 96
",['4000х1250х785'],Нет в наличии,29 440 руб.
Стеллаж MS Pro Z 3000х1200х1000 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1200х1000
",['3000х1200х1000'],Есть в наличии,18 420 руб.
Стеллаж Оптима 4000х1250х785 (6 ярусов без настила),"
ВхШхГ, мм: 4000х1250х785
Вес, кг: 103
",['4000х1250х785'],Нет в наличии,31 810 руб.
Стеллаж MS Pro Z 3000х1200х1000 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1200х1000
",['3000х1200х1000'],Есть в наличии,20 100 руб.
Стеллаж MS Pro Z 3000х1500х400 (3 яруса без настила),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,13 150 руб.
Стеллаж MS Pro Z 3000х1500х400 (4 яруса без настила),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,15 130 руб.
Стеллаж MS Pro Z 3000х1500х400 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1500х400 
",['3000х1500х400'],Есть в наличии,17 110 руб.
Стеллаж MS Pro Z 3000х1500х400 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,21 070 руб.
Стеллаж MS Pro Z 3000х1500х500 (3 яруса без настила),"
ВхШхГ, мм: 3000х1500х500 
",['3000х1500х500'],Есть в наличии,13 560 руб.
Стеллаж MS Pro Z 3000х1500х500 (4 яруса без настила),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,15 560 руб.
Стеллаж MS Pro Z 3000х1500х500 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,19 570 руб.
Стеллаж MS Pro Z 3000х1500х500 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,21 580 руб.
Стеллаж MS Pro Z 3000х1500х600 (3 яруса без настила),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,13 820 руб.
Стеллаж MS Pro Z 3000х1500х600 (4 яруса без настила),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,15 860 руб.
Стеллаж MS Pro Z 3000х1500х600 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,17 900 руб.
Стеллаж MS Pro Z 3000х1500х600 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,19 930 руб.
Стеллаж MS Pro Z 3000х1500х600 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,21 970 руб.
Стеллаж MS Pro Z 3000х1500х800 (4 яруса без настила),"
ВхШхГ, мм: 3000х1500х800
",['3000х1500х800'],Есть в наличии,16 440 руб.
Стеллаж MS Pro Z 3000х1500х800 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1500х800
",['3000х1500х800'],Есть в наличии,22 710 руб.
Стеллаж MS Pro Z 3000х1500х1000 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1500х1000
",['3000х1500х1000'],Есть в наличии,23 430 руб.
Стеллаж MS Pro Z 3000х2100х400 (3 яруса без настила),"
ВхШхГ, мм: 3000х2100х400
",['3000х2100х400'],Есть в наличии,14 570 руб.
Стеллаж MS Pro Z 3000х2100х400 (4 яруса без настила),"
ВхШхГ, мм: 3000х2100х400
",['3000х2100х400'],Есть в наличии,17 030 руб.
Стеллаж MS Pro Z 3000х2100х400 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2100х400 
",['3000х2100х400'],Есть в наличии,19 490 руб.
Стеллаж MS Pro Z 3000х2100х400 (6 ярусов без настила),"
ВхШхГ, мм: 3000х2100х400 
",['3000х2100х400'],Есть в наличии,21 940 руб.
Стеллаж MS Pro Z 3000х2100х400 (7 ярусов без настила),"
ВхШхГ, мм: 3000х2100х400
",['3000х2100х400'],Есть в наличии,24 400 руб.
Стеллаж MS Pro Z 3000х2100х500 (3 яруса без настила),"
ВхШхГ, мм: 3000х2100х500
",['3000х2100х500'],Есть в наличии,14 990 руб.
Стеллаж MS Pro Z 3000х2100х500 (4 яруса без настила),"
ВхШхГ, мм: 3000х2100х500
",['3000х2100х500'],Есть в наличии,17 470 руб.
Стеллаж MS Pro Z 3000х2100х500 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2100х500
",['3000х2100х500'],Есть в наличии,19 950 руб.
Стеллаж MS Pro Z 3000х2100х500 (6 ярусов без настила),"
ВхШхГ, мм: 3000х2100х500
",['3000х2100х500'],Есть в наличии,22 430 руб.
Стеллаж MS Pro Z 3000х1200х500 (4 яруса без настила),"
ВхШхГ, мм: 3000х1200х500
",['3000х1200х500'],Есть в наличии,13 970 руб.
Стеллаж MS Pro Z 3000х1200х500 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1200х500
",['3000х1200х500'],Есть в наличии,15 580 руб.
Стеллаж MS Pro Z 3000х1200х500 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1200х500
",['3000х1200х500'],Есть в наличии,17 190 руб.
Стеллаж MS Pro Z 3000х1200х500 (7 ярусов без настила),"
ВхШхГ, мм: 3000х1200х500
",['3000х1200х500'],Есть в наличии,18 790 руб.
Стеллаж MS Pro Z 3000х1200х600 (3 яруса без настила),"
ВхШхГ, мм: 3000х1200х600
",['3000х1200х600'],Есть в наличии,12 580 руб.
Стеллаж MS Pro Z 3000х1200х600 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1200х600
",['3000х1200х600'],Есть в наличии,15 830 руб.
Стеллаж MS Pro Z 3000х900х500 (3 яруса без настила),"
ВхШхГ, мм: 3000х900х500
",['3000х900х500'],Есть в наличии,11 760 руб.
Стеллаж MS Pro Z 3000х900х500 (4 яруса без настила),"
ВхШхГ, мм: 3000х900х500
",['3000х900х500'],Есть в наличии,13 160 руб.
Стеллаж MS Pro Z 3000х900х500 (5 ярусов без настила),"
ВхШхГ, мм: 3000х900х500
",['3000х900х500'],Есть в наличии,14 570 руб.
Стеллаж MS Pro Z 3000х900х500 (7 ярусов без настила),"
ВхШхГ, мм: 3000х900х500
",['3000х900х500'],Есть в наличии,17 370 руб.
Стеллаж MS Pro Z 3000х900х600 (3 яруса без настила),"
ВхШхГ, мм: 3000х900х600
",['3000х900х600'],Есть в наличии,11 980 руб.
Стеллаж MS Pro Z 3000х900х600 (4 яруса без настила),"
ВхШхГ, мм: 3000х900х600
",['3000х900х600'],Есть в наличии,13 400 руб.
Стеллаж MS Pro Z 3000х900х600 (5 ярусов без настила),"
ВхШхГ, мм: 3000х900х600
",['3000х900х600'],Есть в наличии,14 820 руб.
Стеллаж MS Pro Z 3000х900х600 (6 ярусов без настила),"
ВхШхГ, мм: 3000х900х600
",['3000х900х600'],Есть в наличии,16 230 руб.
Стеллаж MS Pro Z 3000х900х600 (7 ярусов без настила),"
ВхШхГ, мм: 3000х900х600
",['3000х900х600'],Есть в наличии,17 650 руб.
Стеллаж MS Pro Z 3000х900х800 (3 яруса без настила),"
ВхШхГ, мм: 3000х900х800
",['3000х900х800'],Есть в наличии,12 420 руб.
Стеллаж MS Pro Z 3000х900х800 (7 ярусов без настила),"
ВхШхГ, мм: 3000х900х800
",['3000х900х800'],Есть в наличии,18 200 руб.
Стеллаж MS Pro Z 3000х900х1000 (7 ярусов без настила),"
ВхШхГ, мм: 3000х900х1000
",['3000х900х1000'],Есть в наличии,18 680 руб.
Стеллаж MS Pro Z 3000х1200х500 (3 яруса без настила),"
ВхШхГ, мм: 3000х1200х500
",['3000х1200х500'],Есть в наличии,12 370 руб.
Стеллаж MS Pro Z 3000х1500х400 (4 яруса с секционным настилом),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,19 120 руб.
Стеллаж MS Pro Z 3000х1500х400 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,22 100 руб.
Стеллаж MS Pro Z 3000х1500х400 (7 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х400
",['3000х1500х400'],Есть в наличии,28 060 руб.
Стеллаж MS Pro Z 3000х1500х500 (3 яруса с секционным настилом),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,16 950 руб.
Стеллаж MS Pro Z 3000х1500х500 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,26 360 руб.
Стеллаж MS Pro Z 3000х1500х500 (7 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,29 490 руб.
Стеллаж MS Pro Z 3000х1500х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,29 810 руб.
Стеллаж MS Pro Z 3000х1500х600 (7 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х600
",['3000х1500х600'],Есть в наличии,33 490 руб.
Стеллаж MS Pro Z 3000х1500х800 (3 яруса с секционным настилом),"
ВхШхГ, мм: 3000х1500х800
",['3000х1500х800'],Есть в наличии,19 820 руб.
Стеллаж MS Pro Z 3000х1500х800 (7 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х800
",['3000х1500х800'],Есть в наличии,35 490 руб.
Стеллаж MS Pro Z 3000х1500х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х1000
",['3000х1500х1000'],Есть в наличии,31 790 руб.
Стеллаж MS Pro Z 3000х1500х1000 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х1000
",['3000х1500х1000'],Есть в наличии,36 480 руб.
Стеллаж MS Pro Z 3000х1500х1000 (7 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х1000
",['3000х1500х1000'],Есть в наличии,41 180 руб.
Стеллаж MS Pro Z 3000х2100х400 (3 яруса с секционным настилом),"
ВхШхГ, мм: 3000х2100х400
",['3000х2100х400'],Есть в наличии,20 630 руб.
