title,description,size,availability,price
Тележка ВЛТ-011 ESD,"
ВхШхГ, мм: 1863х471х471
Вес, кг: 24.7
",['1863х471х471'],Есть в наличии,45 380 руб.
Тумба ВС-015,"
ВхШхГ, мм: 800х565х600
",['800х565х600'],Есть в наличии,91 720 руб.
Тумба ВС-010,"
ВхШхГ, мм: 800х565х600
",['800х565х600'],Есть в наличии,49 000 руб.
Тумба ВС-014-01,"
ВхШхГ, мм: 798х565х600
",['798х565х600'],Есть в наличии,118 670 руб.
Тумба ВС-015-01,"
ВхШхГ, мм: 998х565х600
",['998х565х600'],Есть в наличии,131 670 руб.
Тумба ВС-030,"
ВхШхГ, мм: 800х1024х600
",['800х1024х600'],Есть в наличии,60 820 руб.
Тумба ВС-035,"
ВхШхГ, мм: 800х1024х600
",['800х1024х600'],Есть в наличии,113 450 руб.
Тумба ВС-035-01,"
ВхШхГ, мм: 998х1024х600
",['998х1024х600'],Есть в наличии,156 980 руб.
Тумба ВС-035-02,"
ВхШхГ, мм: 1447х1024х600
",['1447х1024х600'],Есть в наличии,160 820 руб.
Тумба ВС-017,"
ВхШхГ, мм: 1000х565х600
",['1000х565х600'],Есть в наличии,115 050 руб.
Тумба ВС-031,"
ВхШхГ, мм: 1000х1024х600
",['1000х1024х600'],Есть в наличии,65 300 руб.
Тумба ВС-037,"
ВхШхГ, мм: 1000х1024х600
",['1000х1024х600'],Есть в наличии,152 650 руб.
Тумба ВС-010-01,"
ВхШхГ, мм: 998х565х600
",['998х565х600'],Есть в наличии,88 950 руб.
Тумба ВС-077,"
ВхШхГ, мм: 1000х718х750
",['1000х718х750'],Есть в наличии,152 650 руб.
Тумба ВС-077-01,"
ВхШхГ, мм: 1198х718х750
",['1198х718х750'],Есть в наличии,202 130 руб.
Тумба ВС-033,"
ВхШхГ, мм: 1000х1024х600
",['1000х1024х600'],Есть в наличии,105 990 руб.
Тумба ВС-077-02,"
ВхШхГ, мм: 1647х718х750
",['1647х718х750'],Есть в наличии,202 130 руб.
Тумба ВС-010-02,"
ВхШхГ, мм: 1447х565х600
",['1447х565х600'],Есть в наличии,91 720 руб.
Тумба ВС-010-06,"
ВхШхГ, мм: 1395х565х600
",['1395х565х600'],Есть в наличии,74 830 руб.
Тумба ВС-010-03,"
ВхШхГ, мм: 824х565х600
",['824х565х600'],Есть в наличии,56 780 руб.
Тумба ВС-010-04,"
ВхШхГ, мм: 1300х565х600
",['1300х565х600'],Есть в наличии,60 720 руб.
Тумба ВС-010-05,"
ВхШхГ, мм: 1395х565х600
",['1395х565х600'],Есть в наличии,65 090 руб.
Тумба ВС-011,"
ВхШхГ, мм: 1000х565х600
",['1000х565х600'],Есть в наличии,54 970 руб.
Тумба ВС-014,"
ВхШхГ, мм: 600х565х600
",['600х565х600'],Есть в наличии,78 720 руб.
Тумба ВС-014-02,"
ВхШхГ, мм: 1247х565х600
",['1247х565х600'],Есть в наличии,121 440 руб.
Тумба ВС-015-02,"
ВхШхГ, мм: 1447х565х600
",['1447х565х600'],Есть в наличии,134 440 руб.
Тумба ВС-034,"
ВхШхГ, мм: 600х1024х600
",['600х1024х600'],Есть в наличии,96 090 руб.
Тумба ВС-037-01,"
ВхШхГ, мм: 1198х1024х600
",['1198х1024х600'],Есть в наличии,180 630 руб.
Тумба ВС-037-02,"
ВхШхГ, мм: 1647х1024х600
",['1647х1024х600'],Есть в наличии,184 470 руб.
Тумба ВС-017-01,"
ВхШхГ, мм: 1198х565х600
",['1198х565х600'],Есть в наличии,157 770 руб.
Тумба ВС-017-02,"
ВхШхГ, мм: 1647х565х600
",['1647х565х600'],Есть в наличии,157 770 руб.
Тумба-верстак ВС-11,"
ВхШхГ, мм: 824х1130х600
",['824х1130х600'],Есть в наличии,155 740 руб.
Тумба-верстак ВС-12,"
ВхШхГ, мм: 1300х1130х600
",['1300х1130х600'],Есть в наличии,161 820 руб.
Тумба-верстак ВС-13,"
ВхШхГ, мм: 1395х1130х600
",['1395х1130х600'],Есть в наличии,170 550 руб.
Тумба-верстак ВС-14,"
ВхШхГ, мм: 1395х1130х600
",['1395х1130х600'],Есть в наличии,203 680 руб.
Тумба-верстак ВС-15,"
ВхШхГ, мм: 2050х1130х600
",['2050х1130х600'],Есть в наличии,198 680 руб.
Тумба-верстак ВС-16,"
ВхШхГ, мм: 2145х1130х600
",['2145х1130х600'],Есть в наличии,211 140 руб.
Тумба ВС-003,"
ВхШхГ, мм: 400х412х600
",['400х412х600'],Есть в наличии,51 980 руб.
Тумба ВС-060,"
ВхШхГ, мм: 800х565х700
",['800х565х700'],Есть в наличии,54 970 руб.
