title,availability,price,category,shop,weight
Стеллаж Everest Beamy LUXURY модульный 2000х900х500 (3 металлические полки),1,9680.0,Стеллажи,Железная мебель,[]
Стеллаж Everest Beamy LUXURY модульный 2000х900х400 (8 металлических полок),1,17310.0,Стеллажи,Железная мебель,[]
Стеллаж MS STRONG 2350х700х300 (4 полки),1,4310.0,Стеллажи,Железная мебель,['15.6']
Стеллаж MS STRONG 2350х1000х300 (4 полки),1,4920.0,Стеллажи,Железная мебель,['18.48']
Стеллаж MS STRONG 3100х1000х700 (6 полок),1,11140.0,Стеллажи,Железная мебель,['40.26']
Стеллаж СФМ 2000х1750х1000 (3 яруса с настилом) Цинк,1,17260.0,Стеллажи,Железная мебель,[]
Стеллаж металлический Профи-Т 2500х1240х655 (5 перфорированных оцинкованных мет. усиленных полок),1,32760.0,Стеллажи,Железная мебель,['61']
Стеллаж с пластиковыми ящиками 1801-12/4/0 CH,1,28600.0,Стеллажи,Железная мебель,[]
Стеллаж двусторонний №101 (1835х950х760),1,92120.0,Стеллажи,Железная мебель,['127']
Стеллаж полочный СПЛп «Profi Inox» 1800х1200х600 с перфорированной полкой (нерж.сталь),1,22070.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛб «Base» 1800х1200х500 со сплошной полкой (цинк),1,6970.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛн «Norma Inox» 2000х600х400 со сплошной полкой (нерж.сталь),1,8360.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛп «Profi Inox» 2000х600х600 с полкой-решеткой (нерж.сталь),1,17100.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛп «Profi Inox» 2000х1000х400 с полкой-решеткой (нерж.сталь),1,23490.0,Стеллажи,Железная мебель,[]
"Стеллаж ТИТАН МС-Т 2000х1550х785 (4 яруса, настил фанера)",1,16570.0,Стеллажи,Железная мебель,[]
Стеллаж металлический Профи-Т 2500х1845х500 (5 сплошных оцинкованных мет. усиленных полок),1,32640.0,Стеллажи,Железная мебель,['82']
Стеллаж MS STRONG 2550х700х500 (6 полок),1,6820.0,Стеллажи,Железная мебель,['23.92']
Стеллаж СФМ 2000х1250х1000 (4 яруса без настила) Цинк,1,7920.0,Стеллажи,Железная мебель,[]
Стеллаж СФМ 2000х1500х800 (2 яруса без настила) Цинк,1,6320.0,Стеллажи,Железная мебель,[]
Стеллаж СФМ 4000х1750х800 (3 яруса с настилом) RAL,1,20720.0,Стеллажи,Железная мебель,[]
Стеллаж с пластиковыми ящиками 1801-6/7/1 CH-G,1,26600.0,Стеллажи,Железная мебель,[]
Стеллаж с пластиковыми ящиками 1801-8/4/2 CH,1,26480.0,Стеллажи,Железная мебель,[]
Стеллаж двусторонний №110 (1835х950х760),1,100390.0,Стеллажи,Железная мебель,['131']
Стеллаж полочный СПЛб «Base» 1600х600х400 со сплошной полкой (цинк),1,4830.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛб «Base» 2000х1200х600 со сплошной полкой (цинк),1,9170.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛн «Norma Inox» 2000х800х400 со сплошной полкой (нерж.сталь),1,9200.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛб «Base» 1600х1500х600 с полкой-решеткой (цинк),1,11350.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛб «Base» 1600х800х600 с полкой-решеткой (цинк),1,7800.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛн «Norma Inox» 1600х1000х400 со сплошной полкой (нерж.сталь),1,9450.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛп «Profi Inox» 2000х800х400 с полкой-решеткой (нерж.сталь),1,18430.0,Стеллажи,Железная мебель,[]
Стеллаж MS STANDART 1850х700х300 (3 полки),1,2960.0,Стеллажи,Железная мебель,['10.19']
Стеллаж металлический Профи-Т 2500х1240х500 (5 перфорированных оцинкованных мет. полок),1,27630.0,Стеллажи,Железная мебель,['63']
Стеллаж MS STRONG 2550х1200х300 (6 полок),1,8160.0,Стеллажи,Железная мебель,['27.22']
Стеллаж MS STRONG 2200х1500х600 (5 полок),1,12590.0,Стеллажи,Железная мебель,['37.61']
Стеллаж MS STRONG 2750х1200х300 (5 полок),1,7640.0,Стеллажи,Железная мебель,['24.57']
Стеллаж СФМ 2500х1250х800 (3 яруса с настилом) Цинк,1,12870.0,Стеллажи,Железная мебель,[]
Стеллаж СФМ 2500х1750х800 (3 яруса с настилом) Цинк,1,15810.0,Стеллажи,Железная мебель,[]
Стеллаж СФМ 3000х2000х600 (3 яруса с настилом) RAL,1,17350.0,Стеллажи,Железная мебель,[]
Стеллаж металлический Профи-Т 2000х1240х655 (3 сплошные оцинкованные мет. полки),1,17780.0,Стеллажи,Железная мебель,['46']
Стеллаж металлический Профи-Т 2000х1845х770 (3 полки из фанеры),1,15470.0,Стеллажи,Железная мебель,['63']
Стеллаж с пластиковыми ящиками 1801-7/4/3 CH,1,26750.0,Стеллажи,Железная мебель,[]
Стеллаж односторонний №59 (1835х950х510),1,55950.0,Стеллажи,Железная мебель,['84']
Стеллаж с пластиковыми ящиками C1 01-02-06,1,45720.0,Стеллажи,Железная мебель,[]
Стеллаж с пластиковыми ящиками 1801-11/5/0 G-S,1,28580.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛн «Norma Inox» 2000х800х500 с перфорированной полкой (нерж.сталь),1,10420.0,Стеллажи,Железная мебель,[]
Стеллаж полочный СПЛп «Profi Inox» 1600х800х500 с перфорированной полкой (нерж.сталь),1,15780.0,Стеллажи,Железная мебель,[]
Стеллаж для сушки посуды ССПн - 1600х1000х300 «Norma Inox» («стаканы» - 2 шт.; «тарелки» - 2 шт),1,20910.0,Стеллажи,Железная мебель,[]
Стеллаж грузовой СТСМ 4500х2700х1000 (2 яруса),1,30680.0,Стеллажи,Железная мебель,[]
Стеллаж СТФУ 1034-2.0 (2000х1000х300-4),1,7170.0,Стеллажи,Железная мебель,['19']
"Стеллаж ТИТАН МС-Т 3000х1855х785 (5 ярусов, настил фанера)",1,25600.0,Стеллажи,Железная мебель,[]
Стеллаж SGR-V 2163-2.0,1,25990.0,Стеллажи,Железная мебель,['70.27']
Стеллаж металлический Профи-Т 2000х1240х455 (4 перфорированные оцинкованные мет. полки),1,21680.0,Стеллажи,Железная мебель,['48']
Стеллаж MS STANDART 2200х1000х500 (4 полки),1,5420.0,Стеллажи,Железная мебель,['18.96']
Стеллаж MS STANDART 2550х700х300 (7 полок),1,5720.0,Стеллажи,Железная мебель,['18.87']
Стеллаж металлический Профи-Т 2000х1240х455 (4 полки из фанеры),1,14660.0,Стеллажи,Железная мебель,['47']
